Counterfeit_Weight,Active_Since,Medicine_MRP,SidEffect_Level,Availability_rating,Counterfeit_Sales,Area_Type_DownTown,Area_Type_MidTownResidential,Area_Type_CityLimits,Area_City_Type_Tier_3,Area_City_Type_Tier_2,Area_dist_level_Medium,Area_dist_level_Small,Area_dist_level_High,Medicine_Type_emb1,Medicine_Type_emb2,Medicine_Type_emb3,Active_Since_emb1,Active_Since_emb2,Active_Since_emb3,DistArea_ID_emb1,DistArea_ID_emb2,DistArea_ID_emb3
11.495,1996,129.4808,0,0.088291577,464.5424,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
17.5,2000,84.2696,1,0.0464477559999999,1007.8352,1,0,0,0,1,0,0,0,-7.892474,-1.155915,0.14407927,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
11.95,1997,175.5526,1,0.061762383,4059.8624,1,0,0,0,0,1,0,0,1.0359707,-1.9486315,7.0863557,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
20.8,2007,169.092,0,0.040458099,2669.672,0,0,0,1,0,1,0,0,-3.43163,-6.391154,2.5352144,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
11.8,1983,131.8098,1,0.083912843,2523.196,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
14.15,2005,50.3164,1,0.112553084,1425.9576,1,0,0,0,1,0,0,0,-6.8066125,0.26004028,-6.550432,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
16.4,2007,139.131,0,0.033015391,1930.634,0,0,0,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
11.695,2007,126.6176,1,0.043281543,1372.6936,0,0,0,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
15.95,2005,67.3614,1,0.02425332,1052.4438,1,0,0,0,1,0,0,0,1.0359707,-1.9486315,7.0863557,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
11.8,1997,228.7508,0,0.03802991,2934.6604,1,0,0,0,0,1,0,0,6.5537252,3.8583255,3.6543558,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
19.9,1997,102.8436,1,0.0936266009999999,491.1744,1,0,0,0,0,1,0,0,7.7442684,-2.543369,3.1540496,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
7.62,1996,48.8822,1,0.034287234,191.5644,0,1,0,1,0,0,0,0,3.5103364,-7.3870306,-4.3397183,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
10.195,2000,243.2616,1,0.013,2925.3392,1,0,0,0,1,0,0,0,2.2555368,-6.6267414,1.7681491,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
9.235,2002,271.391,1,0.044730739,2479.919,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
7.03,1996,95.8882,1,0.088943184,284.7764,0,1,0,1,0,0,0,0,-7.892474,-1.155915,0.14407927,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
18.3,1995,239.7352,0,0.028965308,4922.7392,1,0,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
11.8,1995,172.021,0,0.129673795,3701.662,1,0,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
11.4,1983,88.76700000000001,1,0.039933321,3405.381,0,0,1,1,0,1,0,0,3.5103364,-7.3870306,-4.3397183,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
12.9,1985,233.3404,0,0.022754896,2138.3636,1,0,0,1,0,0,0,1,8.280236,-0.6002991,-5.0784025,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
9.125,1995,73.7826,1,0.09262861,2115.0606,1,0,0,0,0,0,1,0,3.5103364,-7.3870306,-4.3397183,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
7.18,2002,159.7392,1,0.037882614,1753.5312,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
20.65,1983,132.4098,0,0.034353642,3487.2744,0,0,1,1,0,1,0,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
10.695,1997,95.8908,1,0.053023967,1119.6896,1,0,0,0,0,1,0,0,1.0359706,-1.9486315,7.0863557,-0.30706668,-1.2751906,-4.0188084,-2.7800825,-1.7669525,4.243737
9.785,2002,114.799,1,0.071121214,1351.388,1,0,0,0,1,0,1,0,7.7442684,-2.543369,3.1540496,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.995,2000,185.737,0,0.042223424,3112.429,1,0,0,0,1,0,0,0,-3.43163,-6.391154,2.5352144,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
21.5,1995,104.4462,1,0.013,945.9158,1,0,0,0,0,0,1,0,-0.74499774,5.5823555,-7.061555,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
11.8,1983,49.4164,1,0.0541949859999999,1348.7248,0,0,1,1,0,1,0,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
8.065,1983,116.5306,0,0.099837543,2203.612,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
15.1,1985,241.2984,0,0.069825065,4746.968,1,0,0,1,0,0,0,1,8.280236,-0.6002991,-5.0784025,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
18.9,1985,241.201,1,0.0873451419999999,4477.319,1,0,0,1,0,0,0,1,-0.74499774,5.5823555,-7.061555,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
18.55,1983,106.7068,0,0.060037323,2737.5836,0,0,1,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
13.9,2000,264.5356,0,0.0870703509999999,4691.0408,1,0,0,0,1,0,0,0,4.4865394,6.151414,-2.181885,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
10.06,2007,137.6336,1,0.063256604,2797.5056,0,0,0,1,0,1,0,0,7.7442684,-2.543369,3.1540496,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
8.98,1995,202.9162,1,0.0839002819999999,5693.0698,1,0,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
15.95,1997,273.2594,1,0.085178679,5346.188,1,0,0,0,0,1,0,0,-0.74499774,5.5823555,-7.061555,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
7.95,2005,160.0734,1,0.066591345,2488.5744,1,0,0,0,1,0,0,0,-3.43163,-6.391154,2.5352144,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
18.9,2005,170.7552,1,0.023096684,2712.2832,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
8.8,1997,69.5588,1,0.013,1029.1408,1,0,0,0,0,1,0,0,-0.74499774,5.5823555,-7.061555,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
13.4,1983,191.066,1,0.029745264,3169.022,0,0,1,1,0,1,0,0,2.2555368,-6.6267414,1.7681491,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
8.195,1985,154.1812,1,0.035441883,2820.1428,1,0,0,1,0,0,0,1,3.5103364,-7.3870306,-4.3397183,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
13.1,1983,188.4344,0,0.02701884,3860.1224,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
12.8,1983,98.554,0,0.0334702,2623.066,0,0,1,1,0,1,0,0,4.4865394,6.151414,-2.181885,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.01,1983,64.4956,0,0.07927464,3115.758,0,0,1,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
16.65,1997,102.212,1,0.086397129,2722.936,1,0,0,0,0,1,0,0,-7.892474,-1.155915,0.14407927,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
21.9,2000,86.6696,1,0.084136948,485.848,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
10.275,1985,113.399,0,0.022051307,422.597,1,0,0,1,0,0,0,1,-3.43163,-6.391154,2.5352144,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
16.8,2007,61.2692,0,0.0991846469999999,507.1536,0,0,0,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
19.9,1983,159.8366,1,0.040610698,717.5464,0,1,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.4,1997,95.8566,1,0.013,1973.2452,1,0,0,0,0,1,0,0,-3.280408,-6.3894043,-4.0814123,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
16.45,1997,142.8284,0,0.025282366,1826.7692,1,0,0,0,0,1,0,0,8.280236,-0.6002991,-5.0784025,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
7.415,1997,198.953,0,0.020055292,3718.307,1,0,0,0,0,1,0,0,-7.892474,-1.155915,0.14407927,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
17.3,1983,240.5668,1,0.0853172169999999,8175.838000000001,0,0,1,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
18.9,2000,247.659,1,0.031943666,6258.334,1,0,0,0,1,0,0,0,7.7442684,-2.543369,3.1540496,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
11.8,2005,155.1128,0,0.039520107,2270.192,1,0,0,0,1,0,0,0,-1.5805876,4.5278683,3.4247239,2.1504216,0.25559282,0.4353765,-3.4934268,-2.966176,-3.2194483
7.085,1997,272.9252,0,0.0518171209999999,637.6504,1,0,0,0,0,1,0,0,6.5537252,3.8583255,3.6543558,-0.30706668,-1.2751906,-4.0188084,-2.7800825,-1.7669525,4.243737
13.9,2000,63.5982,1,0.069191301,849.3748,1,0,0,0,1,0,0,0,-4.039393,2.86783,0.572291,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
12.195,1985,266.8672,1,0.033934413,4203.6752,1,0,0,1,0,0,0,1,7.7442684,-2.543369,3.1540496,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
13.9,2005,112.699,0,0.076054947,2383.378,1,0,0,0,1,0,0,0,-6.8066125,0.26004028,-6.550432,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
9.73,2007,206.3768,1,0.0303963079999999,4251.6128,0,0,0,1,0,1,0,0,-7.892474,-1.155915,0.14407927,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
7.415,1983,101.3488,0,0.032912606,384.6464,0,1,0,0,0,0,1,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
11.8,1997,224.0244,0,0.106909644,4135.7636,1,0,0,0,0,1,0,0,8.280236,-0.6002991,-5.0784025,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
18.4,2005,94.7566,1,0.067514169,704.8962,1,0,0,0,1,0,0,0,-3.280408,-6.3894043,-4.0814123,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
19.0,1983,192.9292,1,0.166741385,295.4292,0,1,0,0,0,0,1,0,4.4865394,6.151414,-2.181885,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
21.3,2002,178.8132,0,0.0728897179999999,2987.9244,1,0,0,0,1,0,1,0,-1.5805874,4.5278683,3.4247236,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
15.95,2000,65.9614,1,0.024212719,1162.9666,1,0,0,0,1,0,0,0,1.0359707,-1.9486315,7.0863557,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
7.66,2000,56.006,1,0.133788077,951.908,1,0,0,0,1,0,0,0,6.5537252,3.8583255,3.6543558,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
21.0,2000,264.4014,0,0.17402755,4958.0266,1,0,0,0,1,0,0,0,-3.43163,-6.391154,2.5352144,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
10.075,1997,121.6228,1,0.013,1549.7964,1,0,0,0,0,1,0,0,6.5537252,3.8583255,3.6543558,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
20.15,2005,267.933,1,0.055891098,5495.993,1,0,0,0,1,0,0,0,-3.43163,-6.391154,2.5352144,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
14.45,2002,168.1604,1,0.10564951,3916.0496,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
7.975,2000,102.9462,1,0.05500648,1778.8316,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
13.45,2002,75.0826,1,0.050889224,1017.1564,1,0,0,0,1,0,1,0,3.5103364,-7.3870306,-4.3397183,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
17.0,1983,121.9544,0,0.227423791,448.5632,0,1,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
20.3,1995,116.8622,1,0.1249234219999999,2230.244,1,0,0,0,0,0,1,0,-6.8066125,0.26004028,-6.550432,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
16.65,1996,45.519,1,0.03646559,149.619,0,1,0,1,0,0,0,0,-6.8066125,0.26004028,-6.550432,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
19.05,2000,121.7544,1,0.0891136709999999,1119.6896,1,0,0,0,1,0,0,0,-1.5805874,4.5278683,3.4247236,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
12.695,1995,57.9034,1,0.022878459,1425.2918,1,0,0,0,0,0,1,0,7.7442684,-2.543369,3.1540496,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
12.695,1985,161.9708,1,0.013,3573.8284,1,0,0,1,0,0,0,1,7.7442684,-2.543369,3.1540496,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
12.9,1997,176.9474,0,0.170075658,4324.185,1,0,0,0,0,1,0,0,-2.985881,-0.3556211,3.3717196,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
10.495,1985,90.1644,0,0.064573903,898.6439999999999,1,0,0,1,0,0,0,1,-1.5805874,4.5278683,3.4247236,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
9.3,1995,260.6092,0,0.043264897,6836.2484,1,0,0,0,0,0,1,0,-3.280408,-6.3894043,-4.0814123,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
15.4,1995,64.8956,1,0.12626743,1150.3164,1,0,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
8.405,1996,71.3562,1,0.088000682,409.281,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
15.4,2007,150.4496,1,0.103043082,959.8976,0,0,0,1,0,1,0,0,-3.43163,-6.391154,2.5352144,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
19.0,1983,172.821,0,0.0552707509999999,4680.388,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
11.195,2000,243.3642,1,0.073188932,6154.4692,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.0615544,1.340862,1.9578032,2.0810766,-0.41762286,-6.2425666,-0.5364022
7.74,1995,108.57,1,0.013,2509.88,1,0,0,0,0,0,1,0,-3.280408,-6.389405,-4.0814123,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
18.9,1983,238.301,1,0.14327716,1261.505,0,1,0,0,0,0,1,0,-0.74499774,5.5823555,-7.061555,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.0,2002,191.2292,1,0.11503648,2849.438,1,0,0,0,1,0,1,0,-3.43163,-6.391154,2.5352144,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
17.15,1995,70.922,0,0.1346327209999999,2689.646,1,0,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
7.56,1996,121.3228,1,0.065593952,334.0456,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
13.65,2000,130.1124,1,0.177274416,2246.2232,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
19.55,2007,133.4046,1,0.088501241,362.0092,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
21.4,2000,162.5366,0,0.067565932,2531.1856,1,0,0,0,1,0,0,0,-6.8066125,0.26004028,-6.550432,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
12.8,2007,95.254,0,0.033653603,978.54,0,0,0,1,0,1,0,0,4.4865394,6.151414,-2.181885,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
8.375,2000,155.6128,1,0.071465268,1982.5664,1,0,0,0,1,0,0,0,4.4865394,6.151414,-2.181885,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
19.0,2000,180.0816,1,0.042999653,2126.3792,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
9.35,1997,267.4646,0,0.091522357,6296.9504,1,0,0,0,0,1,0,0,6.5537252,3.8583255,3.6543558,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
15.45,1996,207.211,1,0.027719325,505.822,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
21.5,2005,198.0898,1,0.113477461,2358.0776,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
13.6,1997,186.6396,0,0.119492562,1508.5168,1,0,0,0,0,1,0,0,6.5537252,3.8583255,3.6543558,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
13.1,1985,136.2704,0,0.10657779,1990.556,1,0,0,1,0,0,0,1,8.280236,-0.6002991,-5.0784025,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
21.3,1996,56.7744,0,0.013,158.2744,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
13.45,1983,177.4184,1,0.034618297,2589.776,0,0,1,1,0,1,0,0,-3.280408,-6.3894043,-4.0814123,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
19.65,2007,204.3162,1,0.043619301,2999.243,0,0,0,1,0,1,0,0,7.7442684,-2.543369,3.1540496,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
21.0,2007,65.393,1,0.066439522,1131.674,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
17.5,2005,85.2696,1,0.046568871,2275.5184,1,0,0,0,1,0,0,0,-7.892474,-1.155915,0.14407927,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
17.65,2007,175.7842,1,0.045671446,1605.0578,0,0,0,1,0,1,0,0,3.5103364,-7.3870306,-4.3397183,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
7.225,1996,55.8086,0,0.1744665339999999,291.4344,0,1,0,1,0,0,0,0,4.4865394,6.151414,-2.181885,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
12.4,1983,169.2604,1,0.188362333,4549.8912,0,0,1,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
7.725,2005,143.3626,1,0.076532672,1555.7886,1,0,0,0,1,0,0,0,-2.985881,-0.3556211,3.3717196,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
13.6,1985,103.2804,0,0.077565202,2042.4884,1,0,0,1,0,0,0,1,-5.694707,6.263188,-2.2807324,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
8.8,2002,185.5028,1,0.049228067,4540.57,1,0,0,0,1,0,1,0,7.7442684,-2.543369,3.1540496,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
8.985,1983,156.276,1,0.057607722,698.904,0,1,0,0,0,0,1,0,7.7442684,-2.543369,3.1540496,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
14.4,1985,200.153,1,0.0250894789999999,3528.554,1,0,0,1,0,0,0,1,1.0359707,-1.9486315,7.0863557,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
21.5,1996,103.9462,1,0.137261614,390.6386,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
19.9,1995,162.4366,1,0.028769693,1926.6392,1,0,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
16.4,1983,141.0942,0,0.1086350609999999,3160.3666,0,0,1,1,0,1,0,0,3.5103364,-7.3870306,-4.3397193,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
7.72,1985,189.0002,1,0.066426165,4590.505,1,0,0,1,0,0,0,1,4.4865394,6.1514144,-2.181885,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
20.9,2005,162.0024,1,0.038429614,2997.2456,1,0,0,0,1,0,0,0,7.7442684,-2.543369,3.1540496,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
13.1,2000,127.9492,1,0.021578539,1271.492,1,0,0,0,1,0,0,0,7.7442684,-2.543369,3.1540496,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
7.91,2007,198.7898,0,0.042129907,4790.245,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
7.28,1985,65.6614,1,0.088495088,610.3526,1,0,0,1,0,0,0,1,2.2555368,-6.6267414,1.7681491,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
11.1,1985,55.606,1,0.026830218,1417.9679999999998,1,0,0,1,0,0,0,1,-7.892474,-1.155915,0.14407927,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
12.9,2007,152.3154,1,0.054112694,963.8924,0,0,0,1,0,1,0,0,-7.892474,-1.155915,0.14407927,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
18.3,2005,256.8434,1,0.133060274,4583.1812,1,0,0,0,1,0,0,0,-6.8066125,0.26004028,-6.550432,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
18.4,1996,152.1838,0,0.091347922,393.9676,0,1,0,1,0,0,0,0,-3.43163,-6.391154,2.5352144,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
20.15,1983,178.0132,1,0.15395631,4002.6036,0,0,1,1,0,1,0,0,-3.43163,-6.391154,2.5352144,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
11.95,1995,174.4526,1,0.061686689,1921.9786,1,0,0,0,0,0,1,0,1.0359707,-1.9486315,7.0863557,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
13.95,1983,200.7846,0,0.088676339,8902.8916,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
11.1,1983,129.2098,0,0.140599399,233.5098,0,1,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
21.4,2007,119.2228,1,0.087931201,1218.228,0,0,0,1,0,1,0,0,4.4865394,6.151414,-2.181885,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
12.95,2000,121.886,1,0.046926852,3508.58,1,0,0,0,1,0,0,0,-4.039393,2.86783,0.572291,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
14.6,1996,130.2124,1,0.048607579,231.5124,0,1,0,1,0,0,0,0,-1.5805874,4.5278683,3.4247236,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
22.15,2007,125.4808,1,0.013,1167.6272,0,0,0,1,0,1,0,0,3.5103364,-7.3870306,-4.3397183,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
12.95,1983,65.0298,1,0.317737387,220.8596,0,1,0,0,0,0,1,0,4.4865394,6.151414,-2.181885,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
9.4,2005,224.0902,1,0.141760294,6059.9256,1,0,0,0,1,0,0,0,6.5537252,3.8583255,3.6543558,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
10.6,1996,256.7802,1,0.087753743,1095.7208,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
20.4,2007,221.1586,1,0.051720852,6444.758000000001,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
